title_display,primary_category,postings,median_salary,avg_applications,avg_views,opportunity_score,competition_level
Admin,Admin / Secretarial,347,2300.0,5.619596541786744,64.52161383285302,32.6,High
Admin,Building and Construction,50,2800.0,3.84,37.58,22.4,Medium
Admin & Accounts Assistant,Accounting / Auditing / Taxation,28,2600.0,1.7142857142857142,52.142857142857146,20.2,Medium
Admin & Accounts Executive,Accounting / Auditing / Taxation,30,3150.0,4.466666666666667,86.23333333333333,18.0,Medium
Admin & Hr Assistant,Admin / Secretarial,22,2475.0,8.954545454545455,102.5,11.8,High
Admin & Hr Assistant (Part-Time/3 Days/West) #66061,Admin / Secretarial,24,1350.0,0.8333333333333334,20.958333333333332,20.7,Low
Admin & Hr Executive,Admin / Secretarial,36,3150.0,6.055555555555555,68.52777777777777,17.7,High
Admin & Hr Operation Executive ( Mon To Fri | Office Hour ),Accounting / Auditing / Taxation,21,2300.0,2.5714285714285716,36.476190476190474,16.0,Medium
"Admin & Operations Executive (Immediate Hiring, Education Business)",Admin / Secretarial,600,3100.0,0.3933333333333333,5.221666666666667,47.6,Low
Admin (Air-Conditioning Company 5 Days + Rotating Sat),Admin / Secretarial,157,2050.0,0.17197452229299362,4.687898089171974,34.8,Low
Admin / Hr,Admin / Secretarial,217,3550.0,0.5529953917050692,7.783410138248848,41.0,Low
Admin And Account Assistant,Accounting / Auditing / Taxation,31,2200.0,1.064516129032258,56.354838709677416,21.3,Medium
Admin Assistance,Admin / Secretarial,37,2100.0,3.675675675675676,64.64864864864865,18.9,Medium
Admin Assistance/Executive,Admin / Secretarial,27,2150.0,0.2222222222222222,18.296296296296298,23.0,Low
Admin Assistant,Accounting / Auditing / Taxation,153,2250.0,6.084967320261438,85.90849673202614,26.1,High
Admin Assistant,Admin / Secretarial,2658,2400.0,6.59405568096313,77.61662904439429,46.1,High
Admin Assistant,Building and Construction,53,2500.0,5.773584905660377,66.37735849056604,20.0,High
Admin Assistant,Customer Service,26,2250.0,3.3461538461538463,61.69230769230769,17.8,Medium
Admin Assistant #64710,Admin / Secretarial,25,2250.0,0.8,13.32,22.8,Low
Admin Assistant #64755,Admin / Secretarial,29,2500.0,1.5517241379310345,29.137931034482758,22.3,Medium
Admin Assistant #64787,Admin / Secretarial,30,2300.0,0.8,21.766666666666666,24.1,Low
Admin Assistant #65195,Admin / Secretarial,52,1950.0,0.09615384615384616,7.269230769230769,29.7,Low
Admin Assistant #65197,Admin / Secretarial,66,2000.0,0.25757575757575757,8.196969696969697,30.6,Low
Admin Assistant #65216,Purchasing / Merchandising,23,2000.0,0.2608695652173913,6.3478260869565215,23.6,Low
Admin Assistant #65599,Admin / Secretarial,59,2250.0,0.6271186440677966,12.305084745762711,29.0,Low
Admin Assistant #65819,Admin / Secretarial,27,1700.0,0.14814814814814814,6.851851851851852,24.6,Low
Admin Assistant #65838,Admin / Secretarial,30,2100.0,0.2,9.1,25.8,Low
Admin Assistant #66056,Admin / Secretarial,30,2250.0,1.1,16.166666666666668,23.1,Medium
"Admin Assistant ( Commonwealth, Jurong East )",Accounting / Auditing / Taxation,32,3900.0,1.0,14.1875,26.1,Low
Admin Assistant (Accounts) East,Accounting / Auditing / Taxation,79,2300.0,0.08860759493670886,1.7721518987341771,31.0,Low
"Admin Assistant (East, Up To $2,200)",Admin / Secretarial,43,2100.0,0.37209302325581395,2.9069767441860463,25.4,Low
Admin Assistant (Events) / Fmcg / 1 Year Contract / West,Admin / Secretarial,27,2250.0,0.0,0.2962962962962963,25.6,Low
"Admin Assistant (Healthcare, Up To $2,800)",Admin / Secretarial,21,2400.0,0.38095238095238093,5.571428571428571,21.2,Low
"Admin Assistant (Insurance, Up To $2,500)",Admin / Secretarial,64,2200.0,1.5625,13.8125,24.9,Medium
"Admin Assistant (Kallang, Up To $2,500)",Marketing / Public Relations,20,2350.0,1.2,28.0,18.3,Medium
Admin Assistant (M&E Engineering) #65572,Admin / Secretarial,60,2750.0,0.6333333333333333,9.15,30.0,Low
Admin Assistant (Marketing / Shipping Industry) No Experience Needed,Admin / Secretarial,27,2800.0,0.14814814814814814,1.4444444444444444,24.6,Low
Admin Assistant (Part-Time),Admin / Secretarial,28,2575.0,5.785714285714286,68.32142857142857,15.8,High
Admin Assistant (Part-Time/3 Days Weekly) #65066,Admin / Secretarial,20,1450.0,4.85,74.5,13.5,Medium
Admin Assistant (Project) / Oil & Gas Mnc / West / Asap - End Dec,Admin / Secretarial,94,2650.0,0.1276595744680851,1.7553191489361701,32.6,Low
Admin Assistant (Science Industry) / End Of Year Contract / Part Time / Central / Global Mnc,Admin / Secretarial,87,1050.0,0.8160919540229885,25.402298850574713,26.6,Low
Admin Assistant (Simple Inventory/Data Entry/Duties/Sin Ming Ln),Admin / Secretarial,34,2400.0,2.0294117647058822,20.0,21.6,Medium
Admin Assistant (Travel Arrangement/Insurance),Admin / Secretarial,23,2850.0,0.43478260869565216,4.478260869565218,22.4,Low
Admin Assistant Cum Accounts (5 Days) #65079,Admin / Secretarial,64,2000.0,0.109375,6.9375,31.1,Low
Admin Assistant Ii North Ii 6 Months Contract Ii Up To $2400 Per Month,Admin / Secretarial,39,2300.0,0.1282051282051282,2.3846153846153846,30.6,Low
Admin Assistants,Accounting / Auditing / Taxation,40,2350.0,1.575,22.275,24.1,Medium
Admin Clerk,Admin / Secretarial,97,2000.0,5.329896907216495,98.47422680412372,23.3,High
Admin Clerk #65108,Admin / Secretarial,27,2100.0,0.3333333333333333,13.0,24.6,Low
Admin Co-Ordinator #66068,Admin / Secretarial,28,2350.0,0.25,8.178571428571429,25.6,Low
Admin Coordinator,Admin / Secretarial,76,2500.0,2.3157894736842106,39.03947368421053,26.7,Medium
Admin Cum Account Assistant,Accounting / Auditing / Taxation,71,2550.0,1.295774647887324,49.183098591549296,27.1,Medium
Admin Cum Account Assistant,Admin / Secretarial,20,2500.0,5.05,117.4,13.8,High
Admin Cum Accounts Assistant,Accounting / Auditing / Taxation,51,2450.0,2.4313725490196076,62.509803921568626,22.7,Medium
Admin Cum Accounts Assistant,Admin / Secretarial,22,2400.0,1.1818181818181819,40.04545454545455,19.7,Medium
Admin Cum Accounts Assistant #65760,Accounting / Auditing / Taxation,50,2450.0,0.26,8.9,29.6,Low
Admin Cum Accounts Executive,Accounting / Auditing / Taxation,40,3550.0,1.5,39.025,24.7,Medium
Admin Cum Hr Executive,Admin / Secretarial,24,3150.0,4.833333333333333,54.041666666666664,16.9,Medium
Admin Cum Receptionist,Admin / Secretarial,22,2400.0,8.681818181818182,80.18181818181819,11.7,High
Admin Executive,Accounting / Auditing / Taxation,76,2750.0,4.868421052631579,60.71052631578947,23.3,Medium
Admin Executive,Admin / Secretarial,1800,2750.0,5.088888888888889,58.403888888888886,44.6,High
Admin Executive,Building and Construction,20,3050.0,12.85,107.5,10.6,High
Admin Executive #65608,Admin / Secretarial,37,2750.0,0.4864864864864865,7.756756756756757,27.3,Low
"Admin Executive (Central, Bunkers)",Admin / Secretarial,34,2650.0,1.0,24.205882352941178,22.8,Low
Admin Executive (Immediate Hiring),Admin / Secretarial,74,3000.0,1.162162162162162,15.756756756756756,31.0,Medium
Admin Executive (Insurance),Admin / Secretarial,101,3000.0,0.7128712871287128,13.722772277227723,31.6,Low
Admin Executive (International School) #65830,Admin / Secretarial,39,2650.0,0.7948717948717948,13.23076923076923,26.5,Low
Admin Executive (Sales Support) #62241,Admin / Secretarial,40,2400.0,0.4,9.85,27.5,Low
Admin Executive Intern (No Experience Needed),Admin / Secretarial,416,1000.0,0.12740384615384615,4.6610576923076925,39.6,Low
Admin Executives(No Exp Needed),Accounting / Auditing / Taxation,51,2800.0,0.9411764705882353,16.49019607843137,27.3,Low
Admin Manager,Accounting / Auditing / Taxation,23,3500.0,1.565217391304348,23.08695652173913,21.4,Medium
Admin Manager,Admin / Secretarial,96,4000.0,4.177083333333333,41.510416666666664,28.4,Medium
Admin Manager (Construction),Admin / Secretarial,21,4000.0,2.761904761904762,29.285714285714285,24.5,Medium
Admin Officer,Admin / Secretarial,139,2400.0,6.23021582733813,72.7410071942446,25.7,High
Admin Officer (Marine Port) / South,Customer Service,29,3000.0,3.689655172413793,38.44827586206897,19.2,Medium
Admin Officer / Executive (Government Agencies) Ii Contract,Accounting / Auditing / Taxation,48,2400.0,0.4166666666666667,5.583333333333333,34.1,Low
Admin Officer / No Experience Required / 6 Months Contract (Convertible) / Central / Global Mnc,Admin / Secretarial,42,2900.0,2.5952380952380953,34.904761904761905,21.6,Medium
Admin Support,Admin / Secretarial,34,2312.5,11.764705882352942,80.05882352941177,13.3,High
Admin/ Sales Coordinator #65140,Admin / Secretarial,34,2250.0,0.0,3.6176470588235294,27.9,Low
Administration Assistant,Admin / Secretarial,53,2300.0,9.377358490566039,81.28301886792453,16.8,High
Administration Clerk,Admin / Secretarial,40,2650.0,6.775,85.1,18.0,High
Administration Executive,Admin / Secretarial,65,3000.0,3.0615384615384613,41.261538461538464,24.4,Medium
Administration Manager,Accounting / Auditing / Taxation,39,4500.0,3.7948717948717947,33.84615384615385,22.8,Medium
Administration Manager,Admin / Secretarial,174,5000.0,4.683908045977011,43.53448275862069,33.2,Medium
Administration Officer,Admin / Secretarial,30,2700.0,7.766666666666667,75.33333333333333,14.9,High
Administrative,Admin / Secretarial,69,3000.0,5.043478260869565,42.69565217391305,23.5,High
Administrative Accounts Assistant,Accounting / Auditing / Taxation,39,2850.0,4.0256410256410255,92.48717948717949,20.0,Medium
Administrative Accounts Executive,Accounting / Auditing / Taxation,30,3500.0,3.1333333333333333,79.03333333333333,20.9,Medium
Administrative Assistant,Accounting / Auditing / Taxation,129,2400.0,7.767441860465116,90.56589147286822,24.7,High
Administrative Assistant,Admin / Secretarial,1414,2375.0,6.599009900990099,79.93352192362093,41.2,High
Administrative Assistant,Building and Construction,56,3000.0,7.839285714285714,83.82142857142857,20.1,High
Administrative Assistant,Real Estate / Property Management,28,2000.0,2.0,31.964285714285715,20.1,Medium
Administrative Assistant #65634,Admin / Secretarial,24,2350.0,0.375,8.666666666666666,24.1,Low
Administrative Assistant (Maritime Industry) No Experience Needed,Admin / Secretarial,27,2850.0,0.2962962962962963,3.962962962962963,24.0,Low
Administrative Assistant / Admin Executive / Customer Service Coordinator / Sales Coordinator ( Entry Level / Junior X2 ) Woodlands & Redhill,Accounting / Auditing / Taxation,23,4000.0,1.391304347826087,40.26086956521739,23.2,Medium
Administrative Clerk,Admin / Secretarial,41,1950.0,5.7317073170731705,84.09756097560975,17.1,High
Administrative Coordinator,Admin / Secretarial,42,2387.5,1.9285714285714286,37.166666666666664,22.0,Medium
Administrative Executive,Accounting / Auditing / Taxation,53,2800.0,2.7169811320754715,37.924528301886795,23.0,Medium
Administrative Executive,Admin / Secretarial,542,2800.0,7.321033210332104,71.04981549815498,34.8,High
Administrative Executive,Building and Construction,21,3600.0,7.619047619047619,48.61904761904762,14.9,High
Administrative Executive #64737,Admin / Secretarial,39,3150.0,1.4615384615384615,19.358974358974358,25.7,Medium
Administrative Executive (Raffles Hospital),Admin / Secretarial,20,2650.0,2.45,20.45,16.5,Medium
Administrative Manager,Admin / Secretarial,77,3800.0,7.4935064935064934,54.66233766233766,23.6,High
Administrative Officer,Admin / Secretarial,106,2525.0,10.669811320754716,93.60377358490567,21.3,High
Administrative Officer Ii Outram Ii Up To $2500 Per Month,Admin / Secretarial,39,2400.0,0.23076923076923078,3.076923076923077,29.0,Low
Administrative Specialist (Database Management) / Global Mnc,Admin / Secretarial,40,3150.0,0.225,2.1,27.4,Low
Administrative Support Assistant,Admin / Secretarial,58,3050.0,1.0517241379310345,17.948275862068964,27.9,Medium
Administrative Support Specialist (Oil & Gas) / 6-Month Contract / West,Admin / Secretarial,22,2650.0,0.09090909090909091,2.909090909090909,23.2,Low
Administrator,Accounting / Auditing / Taxation,24,3550.0,0.7916666666666666,24.083333333333332,23.0,Low
Administrator,Admin / Secretarial,194,2650.0,4.180412371134021,49.76288659793814,30.3,Medium
Advertising Copywriter #65174,Advertising / Media,68,4000.0,0.5,5.705882352941177,33.6,Low
Aem Developer,Information Technology,20,7750.0,0.15,4.5,33.2,Low
After Sales Support Executive (Regional) / Freight Forwarding / East,Logistics / Supply Chain,26,3500.0,0.19230769230769232,2.3846153846153846,25.4,Low
Agile Coach,Information Technology,28,10000.0,0.9642857142857143,7.857142857142857,37.3,Low
Ai Engineer,Information Technology,37,9000.0,0.7297297297297297,13.81081081081081,37.2,Low
Air-Con Technician,Building and Construction,25,2750.0,0.6,38.64,23.8,Low
Air-Con Technician,Repair and Maintenance,24,3000.0,0.5833333333333334,42.541666666666664,23.9,Low
Air-Conditioning Engineer,Engineering,160,3750.0,0.05625,3.69375,40.0,Low
Aircon Servicing Technician,Building and Construction,31,2000.0,0.0,1.6774193548387097,24.7,Low
Aircon Technician,Building and Construction,31,2750.0,0.3870967741935484,49.03225806451613,25.8,Low
Aircon Technician,Repair and Maintenance,23,2500.0,0.5652173913043478,58.82608695652174,22.8,Low
Aircraft Engineer #65823,Engineering,28,6500.0,0.17857142857142858,5.5,33.7,Low
Aircraft Maintenance Engineer,Engineering,20,8250.0,0.25,6.35,39.7,Low
Aircraft Technician,Engineering,23,3900.0,5.869565217391305,131.7391304347826,22.3,High
Aircraft Technician #65824,Repair and Maintenance,28,3150.0,0.32142857142857145,4.571428571428571,26.8,Low
Airfreight Documentation Officer #66145,Logistics / Supply Chain,24,2500.0,0.041666666666666664,5.333333333333333,25.9,Low
Airfreight Executive (Mnc / East),Logistics / Supply Chain,25,3150.0,0.92,10.92,22.0,Low
Airlines Ticketing Receptionist (Changi Airport/ Up $2450 / Aws + Vb) C.L,Travel / Tourism,20,2300.0,2.1,35.8,20.9,Medium
Analog Design Engineer / Electrical Mnc,Design,69,7000.0,0.043478260869565216,2.3043478260869565,39.1,Low
Analog Designer / Electrical Mnc,Design,40,6000.0,0.55,18.05,31.5,Low
Analyst,Banking and Finance,46,12250.0,18.782608695652176,145.1086956521739,31.7,High
Analyst Executive (Wfh),Banking and Finance,24,4500.0,0.6666666666666666,13.375,25.0,Low
Analyst Programmer,Information Technology,79,6000.0,1.2278481012658229,19.303797468354432,36.0,Medium
Analyst Programmer (Rpg/As400),Information Technology,21,4250.0,0.23809523809523808,7.523809523809524,25.2,Low
Android Developer,Information Technology,57,6950.0,0.8596491228070176,17.771929824561404,36.6,Low
Ap Finance Assistant/ Account Assistant / Ap / Junior /Senior / Redhill Mrt,Accounting / Auditing / Taxation,43,4000.0,1.3488372093023255,23.6046511627907,27.4,Medium
Application Consultant,Banking and Finance,30,8925.0,0.3,6.3,37.4,Low
Application Consultant,Information Technology,49,6000.0,1.7551020408163265,29.142857142857142,31.8,Medium
Application Consultant - Sap B1,Information Technology,20,5500.0,0.5,14.75,26.2,Low
Application Delivery Manager / Energy Mnc / West,Information Technology,28,8500.0,0.42857142857142855,5.5,34.2,Low
Application Developer,Information Technology,167,7250.0,1.4850299401197604,19.38323353293413,43.1,Medium
Application Developer (Sitefinity) #64408,Information Technology,24,4000.0,0.2916666666666667,10.875,27.5,Low
Application Engineer,Engineering,132,4000.0,1.9015151515151516,34.015151515151516,33.2,Medium
Application Engineer,Information Technology,31,4000.0,1.3548387096774193,25.0,25.4,Medium
"Application Engineer (Electronics Hardware System, Semiconductor)",Engineering,83,4000.0,0.43373493975903615,7.542168674698795,33.0,Low
Application Engineer (It Solutions),Engineering,54,3500.0,0.3333333333333333,9.62962962962963,29.6,Low
Application Engineer (Metal 3D Printing) Manufacturing Mnc,Engineering,78,6000.0,0.01282051282051282,0.3974358974358974,38.2,Low
Application Executive (Scientific Equipment),Medical / Therapy Services,32,5250.0,0.09375,1.15625,30.5,Low
"Application Manager (Microsoft Bc/Navision, Up To $8,000)",Accounting / Auditing / Taxation,40,7000.0,0.725,14.2,32.8,Low
Application Ops Engineer,Information Technology,39,9000.0,0.28205128205128205,1.2820512820512822,40.9,Low
Application Programmer,Information Technology,56,8875.0,0.25,3.3035714285714284,42.5,Low
Application Programmer (Capital Markets),Information Technology,43,9000.0,0.06976744186046512,1.186046511627907,42.3,Low
Application Specialist (Scientific Equipment),Medical / Therapy Services,72,5250.0,0.08333333333333333,1.4027777777777777,35.9,Low
Application Support,Information Technology,30,6250.0,2.1333333333333333,27.066666666666666,28.3,Medium
Application Support Analyst,Information Technology,113,6000.0,2.743362831858407,29.292035398230087,35.5,Medium
Application Support Engineer,Information Technology,105,5000.0,2.533333333333333,37.03809523809524,33.5,Medium
Applications Developer,Information Technology,51,8500.0,0.39215686274509803,6.549019607843137,40.0,Low
Appointment Setting Executive,Insurance,96,6500.0,1.7291666666666667,25.0,35.2,Medium
Appointment Setting Officer,Admin / Secretarial,22,1550.0,0.5909090909090909,7.636363636363637,19.3,Low
Appointment Setting Officer,Banking and Finance,20,1250.0,1.25,11.4,17.3,Medium
Appointment Setting Officer,Consulting,102,4500.0,2.4215686274509802,30.029411764705884,32.9,Medium
Appointment Setting Officer,Customer Service,43,3750.0,21.046511627906977,121.13953488372093,15.3,High
Appointment Setting Officer (Wfh),Banking and Finance,25,4500.0,0.48,7.52,25.9,Low
Ar Assistant #66051,Accounting / Auditing / Taxation,20,2300.0,0.05,2.85,24.3,Low
Ar Finance Assistant/ Account Assistant / Ar/ Accounts Receivable / Junior /Senior / Redhill Mrt,Accounting / Auditing / Taxation,67,4000.0,1.0,19.850746268656717,31.2,Low
Archi Coordinator,Building and Construction,37,4250.0,0.24324324324324326,9.08108108108108,30.1,Low
Architect,Architecture / Interior Design,87,5750.0,0.7931034482758621,27.850574712643677,36.4,Low
